PETITION_NBR,FILING_DATE,OFFICIAL_TITLE,TYPE,STATUS,ASSOCIATION_ROLE,ASSOCIATION_NAME,RESIDENCY_COUNTRY,GOAL,SIGN_NBR_ELECTRONIC,SIGN_NBR_PAPER,MOTIVATION
1787,01/02/2021,"Un arbre à planter dans chaque propriété dénudée",PUB,CLOTUREE,,,LU,"Que chaque propriétaire de terrain soit dans l'obligation - sous peine de taxes -
de planter au minimum un arbre d'une certaine hauteur afin de sauvegarder la biodiversité et
les oiseaux. ",39,0,"Il y a beaucoup trop de maisons au terrain nu sans un arbre planté, alors qu'au même moment
depuis 2 années, des milliers d'arbres ont été abattus au GDL. L'objectif, est une meilleure
protection de la nature, en introduisant des arbres afin de faire diminuer le CO2 et
de protéger les insectes et oiseaux. 
Dans les deux ou trois prochaines décennies, le futur est déjà écrit : le réchauffement va se poursuivre, du fait de l\u2019inertie de la machine climatique. Afin de lutter - si possible - à l'augmentation de la température, le sujet de la pétition devrait être inscrite en priorité dans tout plan communal ou national."
1788,02/02/2021,"Pour le droit à une vie sociale et plus stable",PUB,IRRECEVABLE,,,LU,,,,
1789,02/02/2021,"Aufnahme des DAB + Regelbetriebs",PUB,RECLASSEE,,,LU,"Luxemburg hat im vergangenen Jahrhundert in der Rundfunkentwicklung stets eine Vorreiterrolle gespielt. Im Gegensatz zu den allermeisten europäischen Ländern wurde hierzulande noch nicht mit regulären Hörfunksendungen im DAB+-Modus begonnen. Das Land droht, als technologisch rückständig betrachtet zu werden.",28,0,"Seit über 10 Jahren strahlen die Radiosender in Belgien, den Niederlanden, Deutschland, der Schweiz und vielen anderen Ländern ihre Hörfunkprogramme nicht nur auf UKW, sondern auch in DAB+ aus. Auch in Frankreich sind die Ballungsräume mit DAB+ versorgt.

Vereinfacht dargestellt verhält sich DAB+ zu UKW wie die Compact Disc zur Langspielplatte: Hohe Tonqualität, kein Rauschen oder Verzerrungen, was besonders im mobilen Betrieb von Vorteil ist. Außerdem ist der Sendebetrieb im Vergleich zu UKW weniger energieaufwendig.

Überraschenderweise liefen ab Oktober 2020 in Luxemburg Testsendungen mit einem Senderpaket, das nicht nur die landesweit bekannten Sender wie RTL, 100,7 oder Latina umfasste, sondern auch die in weiten Teilen des Landes schlecht empfangbaren Programme wie ARA, Eldoradio, Essentiel sowie zahlreiche Lokalradios. Fast überall im Großherzogtum und auch jenseits der Grenzen war dieses Paket in bester Qualität zu empfangen, bis Anfang Dezember 2020 die Tests wieder eingestellt wurden. Seitdem herscht - im wahrsten Sinne des Wortes - Funkstille.

Nach EU-Vorgaben müssen neue Rundfunkempfänger (u.a. Autoradios) grundsätzlich mit einem DAB+-Empfangsteil ausgestattet sein. Würde hierzulande nichts geschehen, müssten wir bei Neukäufen die neue Technologie mitbezahlen, ohne von ihren Vorteilen zu profitieren.

Der Petent fordert daher alle zuständigen Behörden und Regierungsstellen auf, für eine baldige Aufnahme des DAB-Regelbetriebs zu sorgen."
1789,21/04/2021,"Aufnahme des DAB + Regelbetriebs",ORD,CLOTUREE,,,LU,"Luxemburg hat im vergangenen Jahrhundert in der Rundfunkentwicklung stets eine Vorreiterrolle gespielt. Im Gegensatz zu den allermeisten europäischen Ländern wurde hierzulande noch nicht mit regulären Hörfunksendungen im DAB+-Modus begonnen. Das Land droht, als technologisch rückständig betrachtet zu werden.",,,"Seit über 10 Jahren strahlen die Radiosender in Belgien, den Niederlanden, Deutschland, der Schweiz und vielen anderen Ländern ihre Hörfunkprogramme nicht nur auf UKW, sondern auch in DAB+ aus. Auch in Frankreich sind die Ballungsräume mit DAB+ versorgt.

Vereinfacht dargestellt verhält sich DAB+ zu UKW wie die Compact Disc zur Langspielplatte: Hohe Tonqualität, kein Rauschen oder Verzerrungen, was besonders im mobilen Betrieb von Vorteil ist. Außerdem ist der Sendebetrieb im Vergleich zu UKW weniger energieaufwendig.

Überraschenderweise liefen ab Oktober 2020 in Luxemburg Testsendungen mit einem Senderpaket, das nicht nur die landesweit bekannten Sender wie RTL, 100,7 oder Latina umfasste, sondern auch die in weiten Teilen des Landes schlecht empfangbaren Programme wie ARA, Eldoradio, Essentiel sowie zahlreiche Lokalradios. Fast überall im Großherzogtum und auch jenseits der Grenzen war dieses Paket in bester Qualität zu empfangen, bis Anfang Dezember 2020 die Tests wieder eingestellt wurden. Seitdem herscht - im wahrsten Sinne des Wortes - Funkstille.

Nach EU-Vorgaben müssen neue Rundfunkempfänger (u.a. Autoradios) grundsätzlich mit einem DAB+-Empfangsteil ausgestattet sein. Würde hierzulande nichts geschehen, müssten wir bei Neukäufen die neue Technologie mitbezahlen, ohne von ihren Vorteilen zu profitieren.

Der Petent fordert daher alle zuständigen Behörden und Regierungsstellen auf, für eine baldige Aufnahme des DAB-Regelbetriebs zu sorgen."
1790,03/02/2021,"Obligation des feux du véhicule allumés pendant toute la journée",PUB,CLOTUREE,,,LU,"Le but sera que toutes personne est obligée d\u2018allumer ses feux du véhicule quelque soit le temps ou l\u2018heure de la journée",24,,"Sécurité routière"
1791,03/02/2021,"Pour le choix libre et légal entre \u201EEltregeld\u201C et mise en crèche gratuite de leurs enfants",PUB,IRRECEVABLE,,,LU,,,,
1792,02/02/2021,"Pétition Mutuelle pour animaux",ORD,CLOTUREE,,,LU,"Moien
Ech hunn 5 Katzen an dovun sin der 2 net meng.
Trotzdem sinn dei emmer bei miir doheem an ech gin hinnen Fudder a.s.w.
Ass alles nach finanziel nach ze droen bis en bei den Vetirinaire muss goen dann geht et seier ant Geld.
Meng fro ass keinnt en et net en Gesetz machen dat et och hei zu Letzebuerg eng Art Krankenkees vir deieren mecht.
Wei et z.B an Deitschland oder Belgt geet.
Denken dat geif villen Deieren helefen. 
",,,
1793,04/02/2021,"De Papp ass de Papp, a net den Autre Parent de naissance !",PUB,RECLASSEE,,,LU,"Mir wellen Eis STRIKT dogeint wieren, dass mir als Papp net MEI Papp genannt gin, mee autre parent de naissance",735,2,"Eist Uleies as et, dass mir als Papp vum Kand och als Papp offiziell gefouert an ernimmt gin."
1793,23/04/2021,"De Papp ass de Papp, a net den Autre Parent de naissance !",ORD,CLOTUREE,,,LU,"Mir wellen Eis STRIKT dogeint wieren, dass mir als Papp net MEI Papp genannt gin, mee autre parent de naissance",,,"Eist Uleies as et, dass mir als Papp vum Kand och als Papp offiziell gefouert an ernimmt gin."
1794,05/02/2021,"Améliorer la liste des maladies indiquées concernant le traitement avec le cannabis médicinal ",PUB,CLOTUREE,,,LU,"Bien en prenant compte de la situation mondiale actuelle le gouvernement ainsi que les autres acteurs publics doivent prendre en cause que non seulement les patients atteints de maladies graves comme le cancer terminal, la sclérose en plaque ou autres maladies graves peuvent profiter des valeurs thérapeutiques du Cannabis, mais également les patients atteints de douleurs chroniques, patients atteints de troubles mentaux (Dépression, etc.) et toutes maladies rheumatiques. Rajouter à la liste des maladies qui indiquent un traitement au Cannabis plus d´indications que seulement les quelques maladies à l´heure actuelle est scientifiquement favorable. Le Luxembourg se retrouve dans la situation unique en Europe de vouloir légaliser le Cannabis à usage libre jusqu´en 2023. Pourquoi alors sur un plan médical on n´a pas fait d´efforts à améliorer cette liste ou la situation des patients? Cette pétition bute donc á renforcer le droit des patients avec indications différentes à ce traitement.",33,0,"Depuis maintenant plus de 2 ans et demis , les médecins au Luxembourg peuvent préscrire du Cannabis médical/ à usage thérapeutique. De plus en plus cette plante médicinale et utile se fait redécouvrir comme une médication à usages multiples. Ce décembre dernier l´OMS a décidé de retirer le Cannabis hors du schedule 4 et l´indication est maintenant schedule 1, une substance qui n´a pas de risque élevé d´abus et de fortes indications pour un usage médical. De plus en plus d´universités aux Etats-Unis ainsi qu´au Canada ont commencées a rechercher les valeurs médicinales du Cannabis, qui contient plus de 200 ingrédients différents et avec différentes valeurs thérapeutiques. Le projet pilot des deux dernières années va etre réévalué ce fevrier 2021. Lorsque les scientifiques du monde entier sont bien d´accord que le Cannabis est une substance utile à l´humanité il est temps de réévaluer les choses et de dire le Cannabis, en toute cause le cannabis médical, se doit une politique moins restrictive. Beaucoup de patients avec indications différentes pourraient profiter d´un usage thérapeutique avec du Cannabis. Plusieurs études indiquent que l´usage du Cannabis a réduit les accidents mortels en voiture aux Etats-Unis de 10 á 16% dans les ""legal states"", entre autre parce que le Cannabis réduit l´envie de boire de l´alcool ou d´utiliser d´autres stupéfiants comme les dérivants de l´opium. Beaucoup de patients se retrouvent en douleur parce que leur malaide ne fait pas partie de cette ""liste"" et les dérivants de l´opium nuisent à la santé. Autres motivations sont que dans les sciences et l´humanisme, la verité des choses est le but et celle-ci est  que la majorité des experts scientifiques au monde sont d´accord sur le fait que le Cannabis va être une médication du future pour beaucoup d´indications, a un minimum d´effets secondaires et doit être éligible pour faire des recherches avec et le peuple vous demande de donner l´accès simple à cette médication!"
1795,05/02/2021,"BTS
",PUB,IRRECEVABLE,,,LU,,,,
1796,05/02/2021,"Annuler le stage de la première commerce",PUB,IRRECEVABLE,,,LU,,,,
1797,08/02/2021,"Petition zu den Veränderungen auf der N7",ORD,CLOTUREE,,,LU,"Sehr geehrte Damen und Herren, 

in der Presse habe ich von den geplanten Änderungen für die N7 erfahren und bin sehr verwundert, dass ein Projekt in dieser Größenordnung i.H.v 240 Mio EUR + X ohne größere öffentliche Diskussion zur Abstimmung kommen soll. Meines Erachtens sollten sowohl Parlamentarier und auch die Bevölkerung bei Projekten, die mit derart hohen Kosten verbunden sind, ausreichend informiert werden bzw. auch Alternativen aufgezeigt und diskutiert werden können.
 
Folgende Fragen sind angebracht:

1) wieso muss die Umgehungsstrasse Hosingen einen Tunnel erhalten, wenn im Vergleich derart viel Erdaushub beim Kreisverkehr Urspelt (neue Trasse Fischbach-Lentzweiler) erfolgt? (Anmerkung: bei der Brücke, die doppelt so teuer wie geplant geworden ist, soll angabegemäß kein Fehler vorliegen, jedoch wurden 2 neue Steigungen Richtung Reuler und Urspelt geschaffen, die im Winter für alle Nutzer sehr interessant werden)

2) wurde mit allen Beteiligten (Polizei, Winterfahrdienste, öffentlicher Transport, Gemeinden,...) die ""Vorteile"" der Mittelleitplanke besprochen? Ich sehe keinen Vorteil und wenn ich die benötigte Zusatzfläche berücksichtige, sollte auch die Vierspurige Variante diskutiert werden! 

3) Wer soll parallel zur N7 mit dem Fahrrad fahren - hier bieten sich schönere Alternativen zum Ausbau an - an der Our bzw. an der Eisenbahntrasse entlang.

4) .....
 
Was sehr gut und eigentlich auch zwingend erforderlich ist - Verbot von linksabbiegen bzw. kreuzen (Lipperscheid erhält eine Unterführung, Flebour,..) 
 
Dies sind nur ein paar Punkte. Ich melde mich, da ich Änderungen an der N7 leider als Flickschusterei (exemplarisch die Streckenführung auf Wemperhardt - Einkaufszentrum Massen) bezeichnen muss, obwohl sehr viel Geld ausgegeben wurde und wird. Ist das hier nun Geplante, angesichts der Tatsache, dass der Verkehr nach Corona zunehmen wird, zukunftsfähig? Ich bitte Sie hiermit, dies im Wohle der Bürger unabhängig von jeder Parteicouleur neu zu bewerten und die bestmögliche Lösung öffentlich zu präsentieren und zeitnah (ich erinnere an die Dauer des Tunnelbaus der A7 und den häufigen Wartungsarbeiten)umzusetzen.
",,,
1798,09/02/2021,"Zoue Kabinen resp. Sécherheetskabinen fir Fuerpersonal am Bus 	",PUB,CLOTUREE,,,LU,"D Fuerpersonal freet zouen Kabinen fir d Chaufferen.Dest als Secherheet an fir eng ongesteiert Arbecht am Berufsverkeier kennen ze machen. Domat kennen sech d Chauffeuren op hir Haaptmissioun: Steieren vum Bus konzentrieren.",346,0,"Et geet em d Secherheet vun de Passageier a vum Chauffeur. De Chauffeur soll sech nach just em seng Haptaufgab, d Fueren, bekemmeren. Weinst der Secherheet. Sou wei am Zuch, wou den Mecanicien ofgetrennt a secher a Rou gelos get. "
1799,10/02/2021,"Statut indépendant ",PUB,IRRECEVABLE,,,LU,,,,
1800,11/02/2021,"Pour le maintien du service des soins palliatifs à domicile au CHDN Ettelbruck",PUB,CLOTUREE,,,LU,"Le maintien des services palliatif à domicile, visant a soigner les patients en fin de vie dans leur entourage habituel. 
",1224,0,"Ceci est un servie qui est en place depuis environ 20ans. Service que les infirmiers et infirmières font avec beaucoup de dévouement.
Service , sauf respect, que le soins normaux à domicile , ne peuvent pas remplacer et traiter de la même façon que le personnel soignants , qui est former spécialement pour ces soins spécifique. 
Ces soins sont très important pour les patients en fin de Vie . Les patients et le personnel soignant se connaissent bien et cela crée aussi un lien entre eux. 
Qui est très important et même vital pour eux. Le personnel soignants connais les besoins et médicaments du patients , puisque ce sont eux qui vont toujours chez les mêmes patients et une confiance entre eux s`installe.  

Pour donner au patients, sur leurs dernier chemin de vie, le meilleurs soins et traitements possible, ce service ne dois en aucun cas être fermer définitivement. 

Pour le bien des patients palliatif. "
